lobby_institutionnel,vitrine,alias_observe,contenu_url,date_publication,nombre_de_vues,statut_collaboration,nom_influenceur,plateforme,alias_influenceur,nombre_abonnes,type_de_createur,canal_de_detection,degre_de_certitude,verifie_par_humain,titre_du_contenu
CIFOG,LE FOIE GRAS,,https://www.youtube.com/watch?v=D2EzU7cA6l4,2022-11-14,,ancien,Pierre Chomet,YouTube,,937K,chef ou restaurateur,chaine du commanditaire,lien commercial documente,oui,Rencontres sur la route du Foie Gras - E5 : Tournée générale !
CIFOG,LE FOIE GRAS,,https://www.youtube.com/watch?v=tIV0KO_abu0,2022-11-14,,ancien,Pierre Chomet,YouTube,,937K,chef ou restaurateur,chaine du commanditaire,lien commercial documente,oui,Rencontres sur la route du Foie Gras - E5 : Tournée générale !
CIFOG,LE FOIE GRAS,,https://www.youtube.com/watch?v=K9a5HLous7Y,2021-10-28,,ancien,Floriane,YouTube,,,autre,chaine du commanditaire,lien commercial documente,oui,Rencontres sur la route du Foie Gras – E2 : En cuisine avec Matthias Marc et Pierre Chomet !
CIFOG,LE FOIE GRAS,,https://www.youtube.com/watch?v=K9a5HLous7Y,2021-10-28,,ancien,Pierre Chomet,YouTube,,937K,chef ou restaurateur,chaine du commanditaire,lien commercial documente,oui,Rencontres sur la route du Foie Gras – E2 : En cuisine avec Matthias Marc et Pierre Chomet !
CIFOG,LE FOIE GRAS,,https://www.youtube.com/watch?v=vbJYDoY2Uy8,2021-10-28,,ancien,Pierre Chomet,YouTube,,937K,chef ou restaurateur,chaine du commanditaire,lien commercial documente,oui,On the road to Foie Gras – E1: Discovering the farming
CIFOG,LE FOIE GRAS,,https://www.youtube.com/watch?v=c4jikMdgTPg,2021-10-28,,ancien,Pierre Chomet,YouTube,,937K,chef ou restaurateur,chaine du commanditaire,lien commercial documente,oui,Rencontres sur la route du Foie Gras – E2 : En cuisine avec Matthias Marc et Pierre Chomet !
CIFOG,LE FOIE GRAS,,https://www.youtube.com/watch?v=H4k9EW7a_tQ,2021-10-28,,ancien,Pierre Chomet,YouTube,,937K,chef ou restaurateur,chaine du commanditaire,lien commercial documente,oui,Rencontres sur la route du Foie Gras – E1 : A la découverte de l'élevage
CIFOG,LE FOIE GRAS,,https://www.youtube.com/watch?v=BXkTWaAURIM,2020-06-02,,ancien,p h i l i p p e,YouTube,,,autre,chaine du commanditaire,lien commercial documente,oui,Nos Chefs nous manquent - Episode 4 : Philippe Geneletti
CIFOG,LE FOIE GRAS,,https://www.youtube.com/watch?v=oB10cgsT93Y,2013-12-04,,ancien,Christian,YouTube,,,chef ou restaurateur,chaine du commanditaire,lien commercial documente,oui,Foie Gras avec le grand Chef Christian Constant : la gastronomie prend de la hauteur
INTERBEV,INTERBEV Nouvelle-Aquitaine,,https://www.youtube.com/watch?v=KJ1kRPHtxe0,2026-03-04,,recent,Omnivore,YouTube,,,autre,chaine du commanditaire,lien commercial documente,oui,"Campagne collective ""Aimez la viande Mangez-en mieux"" signée ""Celles et ceux qui font la viande"""
INTERBEV,INTERBEV Nouvelle-Aquitaine,,https://www.youtube.com/watch?v=7fmSFvYXUDo,2026-03-04,,recent,Omnivore,YouTube,,,autre,chaine du commanditaire,lien commercial documente,oui,"Campagne collective ""Aimez la viande Mangez-en mieux"" signée ""Celles et ceux qui font la viande"""
INTERBEV,INTERBEV Nouvelle-Aquitaine,,https://www.youtube.com/watch?v=dOJmHG-Yv3g,2026-02-05,,recent,Label Rouge,YouTube,,,autre,chaine du commanditaire,lien commercial documente,oui,"🏆 Nouvelle-Aquitaine, 1ère région française pour les signes de qualité et d’origine (SIQO)"
INTERBEV,INTERBEV Nouvelle-Aquitaine,,https://www.youtube.com/watch?v=uTwjXR5vti8,2022-04-04,,ancien,Boucherie Charcuterie A.mareau,YouTube,,,autre,chaine du commanditaire,lien commercial documente,oui,"Nicolas Pegheaire, 25 ans:Les Nouveaux visages de la filière élevage et viande de Nouvelle-Aquitaine"
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=TwW-tEsxOCE,2026-08-04,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Roulé de courgettes viral au jambon @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=MKJO8BcaLx4,2026-04-10,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Rôti de porc au Airfryer et sa sauce BBQ maison par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=kG6hxn7kZX0,2026-04-10,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Croque-monsieur & croque-madame express au Airfryer par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=wZ2K7mERtWY,2026-03-30,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Spaghetti façon bolognaise à la saucisse de Morteau par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=xA8-ORtNop4,2026-02-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Lasagnes de dumplings par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=5v4BD_VKpHM,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Tartines burger au comté par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=GATcVt6DCCM,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Rouelle de porc aux abricots par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=cJUJ5vz5Jp8,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,LePorcFrançais - Travers de porc à l'érable par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=3seJYakpNy0,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,"Le Porc Français - Salade printanière au porc, fraises et petits pois par @pepites2noisette"
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=Gp5VhAhRFLI,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,LePorcFrançais - Jarret de porc braisé aux épices par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=G63llXxugXI,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Pinsa aux rillons et Sainte Maure de Touraine par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=Fkhmoo_i4jE,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Babka salée au porc et à la tomate par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=ZdSOb9f8wHs,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Cassolette de boudin blanc par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=TtMdi-cnd68,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Carré de porc laqué à l'orange par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=vrFSUUJM_Is,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Ramen au porc par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=lN-nU98dGO0,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Porc sauté sauce cacahuètes par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=jWhW5TNQPPI,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Brochettes de légumes croustillantes au lard fumé par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=eyzOoyl00M4,2026-01-23,,recent,pepites2noisette,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Le Porc Français - Bagel au rôti de porc par @pepites2noisette
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=1npcLa0tf4I,2023-02-17,,ancien,julienduboue,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Roulé de jambon blanc macédoine de légumes par Julien Duboué
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=KvLfFutRtrI,2023-02-17,,ancien,Mercotte,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Feuilleté de boudin aux poires crème de ciboulette de Mercotte
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=jgCrF6SV_mA,2018-05-14,,ancien,Mercotte,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Feuilleté de boudin aux poires crème de ciboulette de Mercotte
INAPORC,Le Porc Français,,https://www.youtube.com/watch?v=i8DwAG6NkL8,2016-04-05,,ancien,LesCharcuteries,YouTube,,,,chaine du commanditaire,lien commercial documente,non,Les préparations de charcuteries : réaliser un plat de charcuterie
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-03-16,,recent,@philippinejaillet,Instagram,@philippinejaillet,16.4K,chef ou restaurateur,publicite payee,lien commercial documente,oui,"Avant-dernier épisode de la série « CHAUD! », et la pression monte d’un cran. Cette fois, la brigade prend ses quartiers"
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-03-16,,recent,La Brigade,Instagram,,,autre,publicite payee,lien commercial documente,oui,"Avant-dernier épisode de la série « CHAUD! », et la pression monte d’un cran. Cette fois, la brigade prend ses quartiers"
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-26,,recent,@jeffreycagnes,Instagram,,,autre,publicite payee,lien commercial documente,oui,C’est au tour de @jeffreycagnes de challenger la brigade CHAUD! Le chef pâtissier débarque à Saint-Etienne pour cuisiner
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-26,,recent,La Brigade,Instagram,,,autre,publicite payee,lien commercial documente,oui,C’est au tour de @jeffreycagnes de challenger la brigade CHAUD! Le chef pâtissier débarque à Saint-Etienne pour cuisiner
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-26,,recent,@osanchaise.,Instagram,,,,publicite payee,lien commercial documente,non,"Dans ce troisième épisode de la série CHAUD!, la brigade se rend à la laiterie Sainte-Colombe avec le chef @osanchaise. "
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-26,,recent,La Brigade,Instagram,,,autre,publicite payee,lien commercial documente,oui,"Dans ce troisième épisode de la série CHAUD!, la brigade se rend à la laiterie Sainte-Colombe avec le chef @osanchaise. "
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-18,,recent,@osanchaise.,Instagram,,,,publicite payee,lien commercial documente,non,"Dans ce troisième épisode de la série CHAUD!, la brigade se rend à la laiterie Sainte-Colombe avec le chef @osanchaise. "
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-18,,recent,La Brigade,Instagram,,,autre,publicite payee,lien commercial documente,oui,"Dans ce troisième épisode de la série CHAUD!, la brigade se rend à la laiterie Sainte-Colombe avec le chef @osanchaise. "
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-13,,recent,@jorickdorignac,Instagram,@jorickdorignac,96.6K,chef ou restaurateur,publicite payee,lien commercial documente,oui,Le chef @jorickdorignac se rend sur la ferme de Bruno en Isère. Le défi : apprendre à traire les vaches puis cuisiner au
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-13,,recent,Produits Laitiers,Instagram,,,,publicite payee,lien commercial documente,non,Le chef @jorickdorignac se rend sur la ferme de Bruno en Isère. Le défi : apprendre à traire les vaches puis cuisiner au
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-11,,recent,@jorickdorignac,Instagram,@jorickdorignac,96.6K,chef ou restaurateur,publicite payee,lien commercial documente,oui,Le chef @jorickdorignac se rend sur la ferme de Bruno en Isère. Le défi : apprendre à traire les vaches puis cuisiner au
CNIEL,Laitflix,,https://www.facebook.com/926009000591791,2026-02-11,,recent,Produits Laitiers,Instagram,,,,publicite payee,lien commercial documente,non,Le chef @jorickdorignac se rend sur la ferme de Bruno en Isère. Le défi : apprendre à traire les vaches puis cuisiner au
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-08-09,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"Quand on veut manger simplement, sans y passer trop de temps, la Volaille Française est la meilleure solution ! 😍  Facil"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-07-17,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"L’été, on privilégie les moments simples et des produits en lesquels on a confiance 🇫🇷  Choisir la Volaille Française po"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-07-08,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"Grâce à son apport en protéines, la Volaille Française contribue à des repas nourrissants et équilibrés.  Une façon simp"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-06-25,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"Quand il fait chaud, on a surtout envie de recettes simples et rapides. Et ça tombe bien : la volaille est idéale pour l"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-06-22,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,Fête de la Musique : place aux recettes faciles à emporter ! 🎶  On vous donne quelques inspirations gourmandes et rapide
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-06-03,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"En été aussi, la Volaille Française permet de composer des repas simples, variés, gourmands, et accessibles ! À la maiso"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-05-20,,recent,L' artichaut,Facebook,,,,publicite payee,lien commercial documente,non,"L'avantage de la volaille, c'est qu'on peut la manger toute l'année avec de délicieux accompagnements de saison 🥬🥕  En c"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-30,,recent,La Volaille Française,Instagram,,,,publicite payee,lien commercial documente,non,"Aujourd’hui, on vous présente Camille Dia, rôtisseur passionné 🔥🐓   Il a grandi avec un secret bien simple : choisir des"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-30,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"Aujourd’hui, on vous présente Camille Dia, rôtisseur passionné 🔥🐓  Il a grandi avec un secret bien simple : choisir des "
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-27,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"Aujourd’hui, on vous emmène au lycée hôtelier du Touquet, où le chef David Rose régale chaque jour des centaines d’élève"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-27,,recent,@davidrose1970,Instagram,,,je ne sais pas,publicite payee,lien commercial documente,oui,"Aujourd’hui, on vous emmène au Lycée Hôtelier du Touquet où le chef @davidrose1970 régale chaque jour des centaines d’él"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-27,,recent,La Volaille Française,Instagram,,,,publicite payee,lien commercial documente,non,"Aujourd’hui, on vous emmène au Lycée Hôtelier du Touquet où le chef @davidrose1970 régale chaque jour des centaines d’él"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-24,,recent,@francette_restaurant,Instagram,,,je ne sais pas,publicite payee,lien commercial documente,oui,"Aujourd’hui, direction les cuisines de @francette_restaurant, au pied de la tour Eiffel, avec le chef Hadrien Gominet👨‍🍳"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-24,,recent,La Volaille Française,Instagram,,,,publicite payee,lien commercial documente,non,"Aujourd’hui, direction les cuisines de @francette_restaurant, au pied de la tour Eiffel, avec le chef Hadrien Gominet👨‍🍳"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-24,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"Aujourd’hui, direction les cuisines de Francette, au pied de la tour Eiffel, avec le chef Hadrien Gominet 👨‍🍳   La star "
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-18,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,Jérôme est volailler et son crush absolu : c’est la Volaille Française 🇫🇷   Il la travaille tous les jours et sous toute
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-11,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"Au Salon de l'Agriculture 2026, on a rencontré Audrey, éleveuse de volailles françaises en Mayenne.   Et ce qu’on adore "
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-11,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"Au Salon de l'Agriculture 2026, on a rencontré Audrey, éleveuse de volailles françaises en Mayenne.   Et ce qu’on adore "
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-10,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"JEU CONCOURS 🎁  À l’occasion du Mois de la Volaille Française, on vous réserve une surprise : un lot de goodies Volaille"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-03-02,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,"Le Mois de la Volaille Française ça commence maintenant !   Pour l'occasion, ce soir, on se prépare un poulet croustilla"
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-02-13,,recent,Salon International de l'Agriculture,Facebook,,,autre,publicite payee,lien commercial documente,oui,JEU CONCOURS ! 🎁 La Volaille Française vous gâte : tentez de remporter 2 places pour le Salon International de l'Agricul
ANVOL,La Volaille Française,,https://www.facebook.com/1620384037978108,2026-02-13,,recent,La Volaille Française,Facebook,,,,publicite payee,lien commercial documente,non,JEU CONCOURS ! 🎁 La Volaille Française vous gâte : tentez de remporter 2 places pour le Salon International de l'Agricul
